mask_id,gender,age,test_date,test_time,EI,SN,TF,JP,face_img
000000031633,female,20.0,2010-11-15,402,5,12,18,18,000000000116.png
000000039200,female,20.0,2010-11-15,317,18,19,15,15,000000032609.png
000000004142,female,20.0,2010-11-15,477,8,21,5,14,000000010746.png
000000028320,female,20.0,2010-11-15,599,5,15,13,18,000000018453.png
000000008100,female,20.0,2010-11-16,430,17,14,11,18,000000028293.png
000000040320,female,20.0,2010-11-16,343,13,12,12,19,000000004552.png
000000002292,male,20.0,2010-11-16,408,2,10,7,5,000000023700.png
000000025799,female,20.0,2010-11-16,398,2,14,5,15,000000045116.png
000000006512,female,20.0,2010-11-16,290,20,13,4,11,000000032760.png
000000019362,male,20.0,2010-11-16,349,13,10,14,3,000000034403.png
000000010127,male,20.0,2010-11-16,283,8,17,16,19,000000011082.png
000000020564,male,20.0,2010-11-16,282,3,5,21,12,000000040052.png
000000019831,female,20.0,2010-11-16,275,8,17,19,17,000000056120.png
000000005828,female,20.0,2010-11-16,427,18,18,10,12,000000015619.png
000000047479,female,20.0,2010-11-16,805,12,16,6,10,000000015103.png
000000051892,female,20.0,2010-11-16,298,18,15,5,9,000000044602.png
000000048675,female,18.0,2010-11-16,497,5,24,12,15,000000056595.png
000000046421,female,20.0,2010-11-16,471,18,21,8,18,000000052674.png
000000020933,female,20.0,2010-11-16,428,1,11,10,8,000000014784.png
000000026576,male,20.0,2010-11-16,831,13,11,9,10,000000033584.png
000000021219,female,20.0,2010-11-16,283,17,13,4,16,000000055115.png
000000038180,female,20.0,2010-11-16,291,11,11,13,20,000000019180.png
000000050497,female,20.0,2010-11-16,304,5,20,21,20,000000040606.png
000000049861,female,20.0,2010-11-16,359,15,13,4,14,000000045359.png
000000039425,male,20.0,2010-11-16,305,11,17,21,20,000000011228.png
000000034300,male,20.0,2010-11-16,280,14,15,18,9,000000018439.png
000000013790,male,20.0,2010-11-16,312,10,19,24,20,000000024525.png
000000034478,female,20.0,2010-11-16,347,15,16,16,16,000000000860.png
000000042624,female,20.0,2010-11-16,402,16,21,17,20,000000020402.png
000000022208,female,20.0,2010-11-16,137,10,13,10,13,000000004553.png
000000043828,female,20.0,2010-11-16,303,10,13,19,18,000000034241.png
000000014555,female,20.0,2010-11-16,451,13,21,2,17,000000020842.png
000000005075,female,20.0,2010-11-16,349,19,15,14,6,000000036587.png
000000023062,female,20.0,2010-11-16,432,21,7,11,5,000000016053.png
000000010845,female,20.0,2010-11-16,431,5,16,9,15,000000038249.png
000000025716,female,20.0,2010-11-16,417,5,17,15,15,000000003593.png
000000017699,female,20.0,2010-11-16,468,17,17,12,12,000000013622.png
000000006047,female,20.0,2010-11-16,409,15,17,10,19,000000030853.png
000000021337,male,20.0,2010-11-16,422,12,15,14,19,000000003231.png
000000049886,female,20.0,2010-11-16,500,15,10,3,11,000000047299.png
000000043147,male,20.0,2010-11-16,477,13,20,14,17,000000004100.png
000000023973,male,20.0,2010-11-16,552,5,15,10,20,000000021908.png
000000013810,female,20.0,2010-11-16,563,19,21,16,16,000000010963.png
000000021470,female,20.0,2010-11-16,578,17,15,22,19,000000019111.png
000000049114,female,20.0,2010-11-16,273,6,20,7,13,000000042161.png
000000008152,female,20.0,2010-11-16,571,17,18,10,12,000000024113.png
000000034730,female,20.0,2010-11-16,378,9,9,16,17,000000013931.png
000000050618,female,20.0,2010-11-16,465,7,20,16,19,000000039334.png
000000028598,female,20.0,2010-11-16,377,11,9,18,17,000000052128.png
000000021696,female,20.0,2010-11-16,779,18,3,15,16,000000000305.png
000000038686,female,20.0,2010-11-16,436,13,19,4,19,000000015048.png
000000047278,male,20.0,2010-11-16,334,13,15,21,21,000000030694.png
000000016358,female,20.0,2010-11-16,495,17,15,14,15,000000032160.png
000000025338,female,20.0,2010-11-16,407,18,14,9,13,000000010738.png
000000025609,female,20.0,2010-11-16,546,12,20,18,15,000000012346.png
000000045400,female,20.0,2010-11-16,303,15,6,4,1,000000051685.png
000000006446,female,20.0,2010-11-16,461,8,21,10,20,000000047480.png
000000044420,male,20.0,2010-11-16,337,15,4,14,11,000000040674.png
000000005672,female,20.0,2010-11-16,343,3,23,13,18,000000014732.png
000000042497,male,18.0,2010-11-16,394,10,15,22,19,000000015166.png
000000014073,female,20.0,2010-11-16,405,18,17,19,21,000000051714.png
000000036871,female,20.0,2010-11-16,316,17,14,19,19,000000030384.png
000000054180,male,20.0,2010-11-16,328,10,20,14,12,000000017294.png
000000033523,female,20.0,2010-11-16,470,10,12,4,13,000000049068.png
000000021026,male,20.0,2010-11-16,496,5,15,12,14,000000042798.png
000000052516,female,20.0,2010-11-16,636,3,22,18,22,000000009158.png
000000037802,female,20.0,2010-11-16,415,17,14,8,21,000000056736.png
000000034699,female,20.0,2010-11-16,465,16,18,9,15,000000012087.png
000000017865,female,20.0,2010-11-16,365,16,14,9,9,000000020015.png
000000039732,female,20.0,2010-11-16,410,14,9,1,9,000000010059.png
000000030670,female,20.0,2010-11-16,440,18,14,2,12,000000041270.png
000000000585,female,20.0,2010-11-16,446,12,11,16,5,000000014488.png
000000022908,female,20.0,2010-11-16,452,13,17,19,21,000000047911.png
000000000955,female,20.0,2010-11-16,496,9,11,12,11,000000053407.png
000000038717,male,20.0,2010-11-16,267,17,16,13,21,000000029638.png
000000013370,female,20.0,2010-11-16,349,17,17,7,14,000000041733.png
000000028600,male,20.0,2010-11-16,502,12,15,14,18,000000035230.png
000000055430,female,20.0,2010-11-16,497,13,22,11,18,000000045459.png
000000034259,female,20.0,2010-11-16,370,17,15,19,21,000000034877.png
000000007562,female,20.0,2010-11-16,359,17,9,13,9,000000033629.png
000000052465,male,20.0,2010-11-16,360,5,17,15,22,000000009161.png
000000030608,female,20.0,2010-11-16,524,13,17,15,16,000000023031.png
000000053123,male,20.0,2010-11-16,350,14,1,5,17,000000048328.png
000000048410,male,20.0,2010-11-16,311,14,19,11,17,000000043674.png
000000038417,male,20.0,2010-11-16,507,11,10,10,17,000000042713.png
000000052296,female,20.0,2010-11-16,472,10,19,21,20,000000026652.png
000000046407,female,20.0,2010-11-16,661,11,16,1,6,000000054070.png
000000029878,female,20.0,2010-11-16,526,14,23,9,16,000000007424.png
000000023611,female,20.0,2010-11-16,654,14,12,10,20,000000040589.png
000000020056,female,20.0,2010-11-16,457,15,5,11,6,000000055089.png
000000038593,female,20.0,2010-11-16,608,19,9,20,12,000000045083.png
000000050572,female,20.0,2010-11-16,447,11,16,5,9,000000045508.png
000000008384,male,20.0,2010-11-16,349,4,17,7,20,000000017005.png
000000025763,female,20.0,2010-11-16,376,13,18,15,14,000000030738.png
000000003501,male,20.0,2010-11-16,294,2,10,5,16,000000043289.png
000000051817,female,20.0,2010-11-16,328,13,11,9,16,000000032401.png
000000024199,female,20.0,2010-11-16,544,13,9,7,8,000000052320.png
000000053718,female,20.0,2010-11-16,377,15,20,15,19,000000012340.png
000000010874,female,20.0,2010-11-16,319,10,13,4,14,000000023432.png
000000049896,female,20.0,2010-11-16,326,20,22,10,2,000000031250.png
000000006552,female,20.0,2010-11-16,279,6,16,6,12,000000035285.png
000000053383,female,20.0,2010-11-16,461,11,17,15,17,000000016754.png
000000019846,female,20.0,2010-11-16,241,10,13,17,4,000000021427.png
000000010470,female,20.0,2010-11-16,354,9,21,12,17,000000002640.png
000000055696,female,20.0,2010-11-16,451,3,17,10,8,000000020997.png
000000019688,female,20.0,2010-11-16,434,19,15,11,13,000000028197.png
000000050299,female,20.0,2010-11-16,547,17,18,15,14,000000041352.png
000000025874,female,20.0,2010-11-16,372,14,9,4,6,000000049196.png
000000019295,female,20.0,2010-11-16,397,10,12,17,11,000000037083.png
000000021231,female,20.0,2010-11-16,389,11,9,15,4,000000030885.png
000000020620,female,20.0,2010-11-16,438,19,10,18,11,000000036648.png
000000039728,male,20.0,2010-11-16,528,19,19,9,15,000000014505.png
000000022538,male,20.0,2010-11-16,544,15,13,11,13,000000043346.png
000000043860,female,20.0,2010-11-16,556,10,14,12,11,000000001573.png
000000041778,female,20.0,2010-11-16,359,14,12,9,3,000000052643.png
000000037545,male,20.0,2010-11-16,324,2,8,9,6,000000004807.png
000000031343,female,20.0,2010-11-16,341,12,22,15,20,000000017144.png
000000036855,female,20.0,2010-11-16,350,15,17,14,10,000000027307.png
000000001309,female,20.0,2010-11-16,491,5,26,15,15,000000032368.png
000000056116,female,18.0,2010-11-16,336,4,18,13,21,000000020436.png
000000002657,female,20.0,2010-11-16,423,8,14,8,16,000000032458.png
000000003223,female,20.0,2010-11-16,337,10,13,7,7,000000052008.png
000000047919,female,20.0,2010-11-16,534,8,20,11,7,000000046799.png
000000017817,female,20.0,2010-11-17,438,9,16,12,9,000000041369.png
000000027741,female,20.0,2010-11-17,351,17,22,17,9,000000036070.png
000000030824,female,20.0,2010-11-17,336,10,14,11,18,000000022433.png
000000039173,female,20.0,2010-11-17,487,10,16,8,19,000000047109.png
000000000429,female,20.0,2010-11-17,490,12,14,7,7,000000034789.png
000000043344,female,20.0,2010-11-17,458,14,14,3,7,000000039829.png
000000001333,female,20.0,2010-11-17,380,5,6,7,5,000000008470.png
000000042173,female,20.0,2010-11-17,466,3,17,18,9,000000014578.png
000000049256,female,20.0,2010-11-17,413,4,25,14,10,000000016828.png
000000008244,female,20.0,2010-11-17,229,15,11,10,6,000000031465.png
000000050859,male,20.0,2010-11-17,333,12,10,12,14,000000025757.png
000000019444,male,20.0,2010-11-17,615,18,19,12,16,000000018571.png
000000036218,male,20.0,2010-11-17,443,10,16,18,12,000000001253.png
000000040555,female,20.0,2010-11-17,264,13,18,12,5,000000052930.png
000000045408,female,20.0,2010-11-17,348,8,16,16,16,000000039433.png
000000022759,female,20.0,2010-11-17,485,9,15,15,18,000000029044.png
000000017853,female,20.0,2010-11-17,386,9,22,10,8,000000048893.png
000000018604,female,20.0,2010-11-17,250,18,8,5,2,000000018213.png
000000001661,female,20.0,2010-11-17,551,18,21,5,9,000000056158.png
000000051417,male,18.0,2010-11-18,324,5,19,20,22,000000001662.png
000000019326,male,20.0,2010-11-18,449,18,4,9,6,000000021872.png
000000014623,female,20.0,2010-11-18,350,19,19,8,10,000000049732.png
000000020849,female,20.0,2010-11-18,298,2,21,13,8,000000008072.png
000000011480,male,20.0,2010-11-18,40,10,13,13,11,000000019089.png
000000013330,male,20.0,2010-11-18,484,1,11,21,21,000000048663.png
000000038945,male,20.0,2010-11-18,49,15,11,10,11,000000035621.png
000000050956,female,20.0,2010-11-18,335,5,17,10,16,000000005830.png
000000009059,male,20.0,2010-11-18,257,7,4,5,9,000000009220.png
000000005162,male,20.0,2010-11-18,316,7,16,17,17,000000036847.png
000000037165,female,20.0,2010-11-18,441,7,22,11,14,000000048529.png
000000021144,female,18.0,2010-11-18,260,19,6,10,9,000000018193.png
000000027160,female,20.0,2010-11-18,284,20,5,5,8,000000048298.png
000000012094,male,20.0,2010-11-18,47,13,16,10,8,000000032603.png
000000000942,male,20.0,2010-11-18,279,3,11,5,10,000000047160.png
000000020075,female,20.0,2010-11-18,322,13,10,9,18,000000047522.png
000000000020,male,20.0,2010-11-18,492,11,20,21,16,000000002348.png
000000055782,male,20.0,2010-11-18,387,15,10,15,9,000000000275.png
000000015617,female,20.0,2010-11-18,324,14,12,3,13,000000032910.png
000000056488,female,20.0,2010-11-18,332,19,18,15,18,000000037033.png
000000041583,female,20.0,2010-11-18,244,9,3,4,10,000000022528.png
000000040209,female,18.0,2010-11-18,514,13,14,17,6,000000001102.png
000000003940,female,20.0,2010-11-18,302,16,13,8,16,000000019906.png
000000007511,female,20.0,2010-11-18,416,12,5,17,19,000000051712.png
000000010318,female,20.0,2010-11-18,330,2,17,17,17,000000016371.png
000000003145,female,20.0,2010-11-18,404,20,19,23,21,000000037253.png
000000016242,female,20.0,2010-11-18,450,21,14,13,15,000000005602.png
000000053751,female,20.0,2010-11-18,419,16,19,13,9,000000034655.png
000000002715,female,20.0,2010-11-18,302,10,24,17,16,000000053744.png
000000027709,female,20.0,2010-11-18,176,12,14,15,17,000000034651.png
000000024486,female,20.0,2010-11-18,297,13,23,15,11,000000028677.png
000000020083,female,20.0,2010-11-18,191,15,22,4,7,000000015681.png
000000037861,male,20.0,2010-11-18,331,15,14,22,19,000000052758.png
000000014688,female,20.0,2010-11-18,324,9,23,10,19,000000016129.png
000000056194,male,20.0,2010-11-18,322,18,16,11,11,000000033500.png
000000014133,female,20.0,2010-11-18,388,8,7,6,6,000000049009.png
000000038240,female,20.0,2010-11-18,308,20,20,0,16,000000013296.png
000000036183,female,20.0,2010-11-18,431,14,17,7,7,000000043209.png
000000047284,female,20.0,2010-11-18,406,9,15,11,12,000000027183.png
000000049222,female,20.0,2010-11-18,278,15,7,3,8,000000038082.png
000000045445,female,20.0,2010-11-18,583,13,13,5,12,000000005921.png
000000033222,female,20.0,2010-11-18,264,19,22,15,16,000000024628.png
000000031137,female,20.0,2010-11-18,284,13,18,7,14,000000018977.png
000000027918,female,20.0,2010-11-18,267,10,11,6,15,000000041551.png
000000006149,female,20.0,2010-11-18,256,18,14,17,14,000000018276.png
000000024861,female,20.0,2010-11-18,282,13,14,10,9,000000042270.png
000000033510,female,20.0,2010-11-18,307,12,17,10,6,000000001227.png
000000028694,female,18.0,2010-11-18,302,3,14,8,21,000000047003.png
000000039510,female,17.0,2010-11-18,433,15,12,13,3,000000023065.png
000000049691,male,20.0,2010-11-18,494,8,21,4,7,000000048256.png
000000011900,female,20.0,2010-11-18,322,2,21,18,10,000000042263.png
000000045416,female,20.0,2010-11-18,322,2,18,13,16,000000031144.png
000000014856,female,20.0,2010-11-18,194,16,11,5,13,000000006103.png
000000007067,male,20.0,2010-11-18,303,1,15,18,16,000000049757.png
000000036389,female,20.0,2010-11-18,356,19,18,14,6,000000009008.png
000000053939,female,20.0,2010-11-18,70,12,18,10,15,000000042179.png
000000024148,male,20.0,2010-11-18,610,12,13,16,15,000000047702.png
000000040655,female,20.0,2010-11-18,479,12,6,4,2,000000001935.png
000000012272,male,20.0,2010-11-19,456,4,2,17,16,000000049061.png
000000047628,female,20.0,2010-11-19,231,11,12,14,11,000000037596.png
000000018105,female,20.0,2010-11-19,395,6,15,16,16,000000005322.png
000000017723,female,20.0,2010-11-19,554,10,12,16,16,000000000409.png
000000011730,female,20.0,2010-11-19,507,6,17,10,20,000000040148.png
000000005594,male,20.0,2010-11-19,350,7,7,5,7,000000027855.png
000000044906,male,20.0,2010-11-19,417,19,9,13,14,000000030695.png
000000053885,female,20.0,2010-11-19,517,2,16,8,13,000000051591.png
000000032909,male,20.0,2010-11-19,684,16,20,18,19,000000028163.png
000000040416,female,20.0,2010-11-19,444,11,20,16,18,000000010077.png
000000041247,male,20.0,2010-11-19,265,17,21,20,21,000000042786.png
000000000225,female,20.0,2010-11-19,1928,13,16,13,14,000000026609.png
000000046093,female,20.0,2010-11-19,468,13,11,12,20,000000019083.png
000000032868,female,20.0,2010-11-19,299,3,5,8,14,000000018368.png
000000042389,female,20.0,2010-11-19,292,16,5,5,13,000000009056.png
000000038356,female,20.0,2010-11-19,256,7,21,14,17,000000045901.png
000000053503,male,20.0,2010-11-19,322,19,17,11,4,000000055000.png
000000056190,female,20.0,2010-11-19,284,12,17,12,19,000000033333.png
000000031237,female,20.0,2010-11-19,475,3,11,7,17,000000048667.png
000000008046,female,20.0,2010-11-19,357,7,5,3,20,000000051319.png
000000019576,female,20.0,2010-11-19,284,10,8,16,6,000000010411.png
000000033820,male,20.0,2010-11-19,329,3,10,17,4,000000050687.png
000000038122,male,20.0,2010-11-19,464,14,22,11,19,000000020727.png
000000046112,male,20.0,2010-11-19,480,9,21,10,16,000000023413.png
000000035156,male,20.0,2010-11-19,524,13,10,13,14,000000055744.png
000000027277,male,20.0,2010-11-19,560,7,20,10,16,000000019384.png
000000025368,male,20.0,2010-11-19,314,15,18,9,15,000000054648.png
000000017015,female,20.0,2010-11-19,267,6,20,13,22,000000039606.png
000000033921,male,20.0,2010-11-19,356,3,4,5,7,000000001257.png
000000003592,male,20.0,2010-11-19,459,14,18,10,20,000000016902.png
000000052313,female,20.0,2010-11-19,1813,18,18,8,14,000000033311.png
000000044822,male,20.0,2010-11-19,291,12,20,13,7,000000034024.png
000000036989,female,20.0,2010-11-19,339,9,2,10,5,000000021867.png
000000043403,female,20.0,2010-11-19,409,11,13,8,13,000000053912.png
000000037073,female,20.0,2010-11-19,459,12,12,14,20,000000014692.png
000000013720,female,19.0,2010-11-19,304,8,11,15,20,000000036025.png
000000001290,female,20.0,2010-11-19,270,16,14,9,12,000000020109.png
000000001026,female,18.0,2010-11-19,234,18,23,18,18,000000025306.png
000000017317,male,18.0,2010-11-19,288,14,9,17,17,000000042937.png
000000041857,female,20.0,2010-11-19,299,12,15,21,22,000000040510.png
000000035162,female,20.0,2010-11-19,254,9,18,15,13,000000006171.png
000000042559,female,20.0,2010-11-19,384,13,15,15,21,000000043957.png
000000014014,female,20.0,2010-11-19,482,12,11,16,10,000000002138.png
000000049844,female,20.0,2010-11-19,307,3,14,8,8,000000053506.png
000000016972,male,20.0,2010-11-19,320,2,22,13,22,000000053811.png
000000031748,female,20.0,2010-11-19,240,11,13,18,10,000000038261.png
000000019486,female,20.0,2010-11-19,434,4,23,9,21,000000033325.png
000000052360,male,20.0,2010-11-19,295,3,7,23,8,000000009087.png
000000034853,female,20.0,2010-11-19,392,9,19,19,19,000000052381.png
000000027345,female,20.0,2010-11-20,282,17,19,17,16,000000046533.png
000000024849,male,20.0,2010-11-20,475,19,16,10,11,000000034854.png
000000034447,male,20.0,2010-11-20,470,10,12,18,4,000000028059.png
000000027065,female,20.0,2010-11-20,255,6,23,17,16,000000037579.png
000000041899,male,20.0,2010-11-20,304,8,5,0,9,000000032587.png
000000006615,female,20.0,2010-11-20,499,6,24,4,10,000000018279.png
000000054951,female,17.0,2010-11-20,675,7,19,10,15,000000020696.png
000000001657,female,20.0,2010-11-20,330,20,7,4,6,000000053765.png
000000015954,female,20.0,2010-11-20,377,8,22,3,14,000000014865.png
000000048792,female,20.0,2010-11-20,514,16,17,19,17,000000055131.png
000000036580,female,20.0,2010-11-20,349,12,18,18,18,000000010235.png
000000023285,female,20.0,2010-11-20,290,16,11,4,10,000000017163.png
000000015391,female,20.0,2010-11-20,433,2,11,10,2,000000017997.png
000000012060,female,20.0,2010-11-20,340,11,16,7,12,000000030176.png
000000051764,male,20.0,2010-11-20,396,13,12,15,17,000000030228.png
000000044026,male,20.0,2010-11-20,366,14,9,12,7,000000053495.png
000000037906,male,20.0,2010-11-20,440,11,6,4,6,000000021514.png
000000026702,male,20.0,2010-11-20,356,3,6,6,13,000000023421.png
000000028052,male,20.0,2010-11-20,488,9,14,21,19,000000029881.png
000000017565,male,20.0,2010-11-20,530,5,16,19,16,000000001396.png
000000050591,male,20.0,2010-11-20,229,4,10,11,15,000000014427.png
000000017085,male,20.0,2010-11-20,326,11,8,11,3,000000004629.png
